Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Niger,NER,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.338,80.674,121.011,344.698,399.703,399.703,330.03,436.373,410.704,454.708,223.687,227.354,194.351,227.354,227.354,249.356,264.024,234.688,264.024,242.022,227.354,234.688,264.024,275.025,352.032,256.69,264.024,231.021,271.358,278.692,330.03,370.367,385.035,341.031,399.703,333.697,359.366
Nigeria,NGA,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1448.465,1477.801,1598.812,1422.796,1727.157,1873.837,1694.154,740.734,7.334,58.672,172.349,550.05,858.078,803.073,773.737,594.054,766.403,704.064,542.716,458.375,476.71,286.026,161.348,154.014,201.685,370.367,297.027,205.352,161.348,143.013,165.015,190.684,139.346,22.002,66.006,51.338,22.002,25.669,33.003,44.004,7.334,7.334,113.677,62.339,22.002,22.002,22.002,62.339,84.341,91.675,102.676,84.341,128.345,117.344,121.011,124.678,121.011
Nicaragua,NIC,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,NLD,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,40832.045,40333.333,42295.178,43556.626,38158.802,35272.873,32489.62,29757.705,27333.818,24187.532,18819.044,13080.189,10351.941,10340.94,11078.007,8522.108,9233.506,9794.557,11019.335,11727.066,12706.155,14730.339,12849.168,20271.176,25283.965,25280.298,23402.794,25536.988,28353.244,30619.45,29889.717,27557.505,27803.194,27638.179,30223.414,32973.664,31752.553,29266.327,29060.975,25646.998,25415.977,24642.24,28485.256,29618.359,28906.961,28023.214,27124.799,26593.084,26673.758,24821.923,25309.634,27410.825,30168.409,29658.696,33259.69,40619.359,37836.106
Norway,NOR,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,3010.607,2823.59,3105.949,2691.578,2922.599,3336.97,3281.965,3193.957,3175.622,3604.661,3589.993,3465.315,3087.614,2698.912,3263.63,3003.273,3402.976,2658.575,2933.6,3670.667,3828.348,3571.658,3593.66,3593.66,4363.73,4448.071,3964.027,3766.009,3744.007,3700.003,3274.631,2977.604,2911.598,3226.96,3744.007,3887.02,3817.347,3898.021,4066.703,4030.033,3982.362,3578.992,3080.28,2995.939,3516.653,2948.268,2698.912,3054.611,3259.963,2126.86,2907.931,3208.625,3098.615,2940.934,3223.293,3113.283,2874.928
Nepal,NPL,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,25.669,33.003,33.003,51.338,62.339,62.339,25.669,33.003,62.339,205.352,212.686,124.678,22.002,51.338,44.004,190.684,205.352,102.676,110.01,110.01,267.691,212.686,139.346,231.021,234.688,216.353,179.683,300.694,282.359,311.695,341.031,744.401,744.401,810.407,304.361,1111.101,979.089,1118.435,520.714,663.727,586.72,938.752,590.387,748.068,748.068,704.064,1103.767,1114.768,832.409,1041.428,1837.167,2115.859,2614.571
Nauru,NRU,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,NZL,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,6600.6,6439.252,5625.178,6024.881,6343.91,5845.198,5830.53,5188.805,4844.107,5075.128,4979.786,4543.413,4664.424,5331.818,5588.508,5254.811,5383.156,5218.141,4363.73,3766.009,4011.698,3986.029,4011.698,4319.726,4253.72,4015.365,3490.984,4143.71,4950.45,4184.047,4569.082,4132.709,3685.335,5192.472,4602.085,4462.739,3652.332,4543.413,4407.734,4866.109,4433.403,5452.829,4470.073,6912.295,8236.082,8518.441,7642.028,6556.596,7561.354,5830.53,5192.472,5680.183,6439.252,5665.515,5507.834,5379.489,4532.412
OECD members,OED,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,2716032.737,2708842.03,2764721.516,2897425.089,2957731.609,2992739.564,3002491.934,3012166.937,3014578.167,3071712.696,3064044.901,2907366.574,2870149.401,2997024.761,2985295.253,2943298.541,3140525.345,3182491.97,3252929.193,3436410.681,3567444.487,3581064.92,3546336.9,3632056.657,3760954.346,3967250.822,3881118.454,4042014.92,4143130.193,4206796.798,4100979.488,4105535.392,4024944.537,3981933.104,3985541.532,3985933.912,4096849.062,4148793.554,4115290.915,4086874.546,4262737.73,4241882.924,4278978.296,4332967.537,4414048.574,4397114.368,4457348.51,4500512.767,4401228.742,3977466.555,4200317.479,4120068.851,3945174.953,3962578.535,3888974.511,3964648.467,3741659.588
Oman,OMN,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other small states,OSS,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,5892.869,5804.861,6189.896,6681.274,6523.593,6171.561,5331.818,5236.476,5680.183,5240.143,4880.777,4312.392,2515.562,2434.888,2295.542,2368.882,2020.517,2310.21,2357.881,2625.572,3487.317,3619.329,4642.422,4158.378,4811.104,5801.194,6274.237,6442.919,7113.98,7088.311,8536.776,8030.73,8368.094,8470.77,9215.171,8338.758,9365.518,8580.78,8188.411,8599.115,8195.745,8049.065,10087.917,13204.867,16919.538,16204.473,17704.276,23127.769,18925.387,18525.684,17440.252,17179.895,14708.337,13670.576,18859.381,19292.087,24682.577
Panama,PAN,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,0,0,3.667,7.334,3.667,11.001,0,3.667,22.002,33.003,11.001,3.667,0,0,0,0,3.667,7.334,7.334,7.334,25.669,-113.677,22.002,91.675,69.673,29.336,91.675,128.345,128.345,139.346,143.013,95.342,264.024,150.347,157.681,157.681,157.681,168.682,154.014,0,3.667,806.74,546.383,535.382,73.34,150.347,0,630.724,858.078,905.749,935.085,938.752,832.409
Peru,PER,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,352.032,432.706,407.037,319.029,337.364,297.027,377.701,421.705,421.705,748.068,465.709,480.377,432.706,583.053,586.72,715.065,476.71,561.051,476.71,524.381,524.381,539.049,594.054,480.377,381.368,704.064,663.727,601.388,975.422,689.396,542.716,968.088,1048.762,1580.477,1246.78,1393.46,1316.453,1265.115,1466.8,1411.795,1972.846,2060.854,2797.921,2768.585,3252.629,3421.311,2871.261,3608.328,3391.975,3058.278,3303.967,3131.618,2900.597,3373.64,3050.944,3091.281,3215.959
Philippines,PHL,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,179.683,179.683,212.686,201.685,150.347,150.347,135.679,106.343,88.008,77.007,84.341,77.007,77.007,62.339,113.677,150.347,172.349,722.399,883.747,1100.1,1349.456,1294.451,1609.813,2200.2,3564.324,3641.331,2933.6,3457.981,3938.358,3333.303,3608.328,4132.709,4228.051,4195.048,4184.047,4697.427,5907.537,6794.951,6864.624,11884.747,16314.483,16376.822,14308.634,14869.685,16112.798,18789.708,17795.951,21906.658,25474.649,24682.577,28254.235,31041.155,32471.285,40058.308,42764.554,46457.223,45991.514
Palau,PLW,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papua New Guinea,PNG,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.667,3.667,3.667,3.667,3.667,3.667,3.667,3.667,3.667,3.667,3.667,3.667,3.667,3.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,POL,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,189022.849,194941.387,202425.734,215648.936,224823.77,225777.19,229121.494,232858.167,244533.895,258380.487,261699.122,268046.699,281174.559,281405.58,289168.619,310283.205,327452.099,342156.769,352127.342,359134.979,381210.319,336725.942,350022.484,351030.909,366450.644,379332.815,383377.516,395056.911,377873.349,356216.047,307554.957,302131.464,294573.777,290969.116,268516.075,274287.933,280562.17,272707.456,247229.14,236198.804,219147.254,218993.24,214050.124,217687.788,214171.135,211164.195,223001.271,215854.288,213430.401,200049.518,213529.41,211893.928,197005.908,206584.112,191395.398,187838.408,191399.065
Pre-demographic dividend,PRE,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,22079.007,24469.891,28356.911,30344.425,33168.015,41979.816,45298.451,49871.2,55943.752,60538.503,69053.277,103064.702,84766.372,92184.713,95664.696,100695.82,103266.387,106687.698,99342.697,100164.105,103266.387,103163.711,105411.582,113427.644,122364.123,131428.947,142041.245,156870.593,181857.531,192308.481,107864.805,104637.845,91106.615,83537.927,76849.319,70395.399,60454.162,59339.394,53530.866,59929.781,64227.505,66163.681,63072.4,64586.871,66119.677,69856.35,71627.511,58543.655,65246.931,48573.082,45166.439,31129.163,32628.966,21774.646,25404.976,19094.069,21690.305
Portugal,PRT,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,2365.215,2742.916,2610.904,2944.601,3190.29,3193.957,3245.295,2841.925,2588.902,2731.915,3010.607,2343.213,1642.816,2148.862,1785.829,1639.149,1316.453,1254.114,1690.487,1683.153,1628.148,1426.463,1210.11,1606.146,1591.478,2867.594,5471.164,6956.299,7920.72,9570.87,10355.608,11056.005,11210.019,12020.426,12669.485,13538.564,12977.513,13281.874,11785.738,14389.308,14363.639,12185.441,13182.865,12449.465,12885.838,12772.161,12438.464,10942.328,9710.216,10751.644,6303.573,8379.095,11133.012,10051.247,10164.924,12357.79,10795.648
Paraguay,PRY,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.667,3.667,0,0,11.001,3.667
West Bank and Gaza,PSE,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific island small states,PSS,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,2720621.608,2708500.335,2761247.697,2890904.947,2951096.044,2993407.289,2998160.46,3005580.492,2991910.996,3037380.007,3015686.29,2831530.133,2773538.526,2910894.522,2882998.555,2811313.829,2997494.928,3022049.083,3090722.362,3272485.69,3400189.202,3471099.54,3412886.32,3499255.047,3614855.466,3814474.253,3707804.159,3867174.444,3998837.598,4086679.116,4012072.828,4017751.137,3940998.685,3871860.096,3819146.19,3811311.976,3864898.265,3869880.219,3866954.193,3853245.56,4043958.562,4033803.747,4076346.767,4128670.129,4199797.319,4177564.106,4216233.596,4260861.557,4159145.343,3727091.905,3926647.47,3846437.558,3701954.718,3705269.875,3607500.277,3664313.007,3422714.622
French Polynesia,PYF,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qatar,QAT,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania,ROU,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,15203.382,15969.785,18632.027,19966.815,20971.573,22306.361,24275.54,26468.406,29915.386,33949.086,32742.643,33010.334,35452.556,39970.3,41792.799,44026.002,43871.988,44748.401,50234.233,54044.246,53545.534,58730.672,56607.479,66361.699,66790.738,70861.108,71147.134,75375.185,81968.451,83640.603,47876.352,38411.825,41913.81,36695.669,38078.128,38628.178,37953.45,34077.431,27924.205,26761.766,29167.318,31638.876,32779.313,34495.469,34693.487,34792.496,38074.461,39698.942,36670,29699.033,27462.163,32236.597,29853.047,22563.051,22464.042,23362.457,20773.555
Russian Federation,RUS,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,972030.025,957483.036,953082.636,990090,1021365.843,1057489.46,1094214.465,1103466.306,1092692.66,1108618.441,1181819.095,1206578.679,1243648.382,1257021.931,1260358.901,1298910.072,1334560.646,1356797.334,1349569.677,1352217.251,1425095.209,1293772.605,1312199.28,1304142.881,1297853.976,1478882.765,1520825.911,1525020.959,1543014.928,1466774.331,1235885.343,1102754.908,616584.048,550717.394,517087.337,498000.602,503999.814,453560.229,427652.874,459244.079,464322.874,446673.603,448158.738,449801.554,438092.823,433637.418,449379.849,428719.971,453912.261,368599.506,394580.201,400502.406,456845.861,421646.328,404847.801,453090.853,441708.485
Rwanda,RWA,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,7.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Asia,SAS,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,109989.6656,117306.149,127487.5206,136379.6925,131197.1834,142147.725,140814.7114,143238.3725,149055.1592,147641.3569,147160.2969,149716.1577,151985.5859,156098.4653,164581.2793,182101.4114,190051.7544,199959.3873,196944.4997,203620.5845,223064.606,237496.1461,241888.0346,262613.6357,262040.7726,287199.0076,309738.9648,330880.0648,359457.3221,383980.5483,416090.3176,444330.014,464781.8549,488714.5478,514516.1791,532904.4771,569699.4319,595346.8482,589574.8026,630933.7858,645154.6081,655453.9643,675200.8226,708937.1807,761403.3127,818323.3196,877420.6949,960256.1584,1032399.385,1113938.708,1119215.063,1239120.865,1390053.248,1352534.952,1522512.883,1529577.396,1562836.423
Saudi Arabia,SAU,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan,SDN,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,33.003,44.004,25.669,51.338,0,18.335,3.667,3.667,3.667,3.667,3.667,3.667,0,3.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,SEN,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.358,282.359,370.367,370.367,447.374,707.731,597.721,740.734,674.728,942.419,817.741,821.408,1133.103,1422.796,1730.824
Singapore,SGP,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,11.001,7.334,29.336,22.002,22.002,11.001,14.668,7.334,22.002,7.334,11.001,14.668,11.001,14.668,18.335,3.667,11.001,14.668,14.668,3.667,11.001,18.335,7.334,11.001,22.002,44.004,25.669,40.337,47.671,44.004,77.007,44.004,66.006,73.34,88.008,40.337,0,0,0,0,0,0,0,33.003,40.337,11.001,14.668,25.669,18.335,14.668,25.669,25.669,102.676,1136.77,1675.819,1752.826,1833.5
Solomon Islands,SLB,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,SLE,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,29.336,29.336,44.004,14.668,0,11.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,SLV,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.667,3.667,3.667,3.667,3.667,3.667,3.667,3.667,3.667,3.667,3.667,3.667,3.667,3.667,0,0,0,0,0,0,0,0,0,0
San Marino,SMR,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia,SRB,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40098.645,40021.638,35518.562,31495.863,30846.804,34304.785,30139.073,31312.513,24645.907,30593.781,31092.493
Sub-Saharan Africa (excluding high income),SSA,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,140148.6352,144894.9829,148993.1471,153493.8594,163211.7058,177150.9307,175447.1493,179447.5729,187384.6873,190749.9287,196904.6887,211690.9305,217194.7571,217676.2716,221010.3193,224974.2265,240973.1229,247689.0189,251314.2267,278044.941,298954.2762,332720.4908,350640.3201,365015.3352,400505.803,413891.4446,427494.0076,435869.2925,451127.8657,436916.8644,409828.1352,426931.6153,402317.6145,444574.2039,459959.9364,484166.9632,489859.3143,501989.2546,492124.5599,508518.3149,510442.6383,509348.3115,491796.7905,535852.0126,573446.8586,564857.675,572617.5217,587355.4198,623696.049,611156.4191,607041.6879,598859.7643,594118.9341,593221.4496,626766.2545,588159.3276,607383.6352
South Sudan,SSD,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
Sub-Saharan Africa,SSF,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,140256.0265,145006.0112,149107.3156,153611.4767,163336.7696,177286.6756,175581.5887,179585.0777,187528.274,190896.0941,197055.5702,211853.1423,217361.1863,217843.0697,221179.6722,225146.6168,241157.7726,247878.8148,251506.8005,278257.9977,299183.355,332975.4435,350909.0042,365295.0343,400812.6974,414208.5959,427821.5822,436203.2847,451473.5501,437251.6594,410142.173,427258.7589,402625.8971,444914.8664,460312.3885,484537.9643,490234.6773,502373.9123,492501.6587,508907.9757,510833.7736,509738.6083,492173.6381,536262.6183,573886.272,565290.5068,573056.2996,587805.4908,624173.9666,611624.728,607506.8439,599318.6507,594574.1878,593676.0156,627246.5247,588610.0146,607849.0532
Small states,SST,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suriname,SUR,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,14.668,22.002,51.338,44.004,66.006,69.673,80.674,84.341,84.341,91.675,95.342,88.008,80.674,80.674,77.007,77.007,69.673,55.005,44.004,44.004,29.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovak Republic,SVK,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23813.498,23707.155,20967.906,20894.566,20366.518,19431.433,18092.978,17564.93,16307.149,16967.209,16409.825,17638.27,17308.24,16332.818,17396.248,15423.402,15573.749,15005.364,15196.048,14374.64,13457.89,13410.219,13289.208,12753.826,13164.53
Slovenia,SVN,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5922.205,5636.179,5251.144,5445.495,5023.79,5551.838,5636.179,5269.479,5152.135,5621.511,6186.229,5859.866,6101.888,6054.217,6204.564,6285.238,6175.228,5577.507,5606.843,5760.857,5551.838,5284.147,4140.043,4231.718,3850.35
Sweden,SWE,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,10124.587,9394.854,8683.456,8808.134,8760.463,7873.049,7572.355,7546.686,6622.602,6475.922,6992.969,6321.908,5427.16,5808.528,5786.526,7091.978,6582.265,5379.489,5672.849,6882.959,6413.583,5467.497,6736.279,7854.714,9746.886,11752.735,11778.404,11195.351,11067.006,10802.982,11015.668,10293.269,9757.887,10403.279,11294.36,10971.664,11554.717,9963.239,9699.215,9240.84,9295.845,10527.957,10861.654,10164.924,11272.358,9900.9,10157.59,10098.918,9277.51,7370.67,9519.532,9493.863,8305.755,8426.766,8005.061,8045.398,7854.714
Eswatini,SWZ,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,33.003,3.667,,,11.001,80.674,201.685,227.354,278.692,304.361,366.7,399.703,381.368,370.367,311.695,337.364,333.697,341.031,440.04,447.374,465.709,436.373,436.373,271.358,333.697,440.04,458.375,436.373,436.373,436.373,425.372,326.363,264.024,132.012,484.044,454.708,341.031,564.718,564.718,583.053,535.382,506.046,487.711,399.703,392.369,381.368,385.035,399.703,414.371,381.368,370.367,374.034,520.714,799.406,179.683,231.021,322.696
Sint Maarten (Dutch part),SXM,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,
Seychelles,SYC,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syrian Arab Republic,SYR,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,11.001,11.001,11.001,7.334,11.001,11.001,11.001,3.667,3.667,11.001,3.667,18.335,3.667,11.001,3.667,7.334,11.001,11.001,18.335,11.001,11.001,22.002,25.669,18.335,11.001,3.667,3.667,3.667,3.667,0,0,3.667,3.667,3.667,3.667,14.668,11.001,11.001,11.001,11.001,11.001,11.001,7.334,11.001,11.001,11.001,11.001,11.001,11.001,11.001,11.001,11.001,3.667,3.667,3.667,3.667,3.667
Turks and Caicos Islands,TCA,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,TCD,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,760459.5508,533451.6507,424441.0863,417653.3823,413619.7359,444900.9739,482421.5468,394964.235,424326.2433,513689.6266,679148.1906,749823.1649,782226.5853,797404.599,791915.0703,926933.016,929940.6049,1020616.836,1140383.586,1172323.591,1148494.516,1151366.065,1277056.073,1352275.209,1486157.037,1626646,1702824.598,1821223.325,1942460.259,1968028.332,2031988.959,2119116.745,2182386.144,2302343.572,2464546.779,2658774.422,2763245.406,2720205.449,2551648.829,2495912.996,2529735.407,2590670.162,2949789.229,3506956.359,4059541.86,4662253.105,5175680.741,5272387.799,6097523.073,5984671.208,6922444.161,7750998.458,7926207.903,7862893.807,7754767.155,7735846.461,7483351.168
Europe & Central Asia (IDA & IBRD countries),TEC,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1887156.557,1878151.798,1894360.364,1979767.921,2055230.094,2117936.481,2187766.378,2214895.365,2224777.658,2281983.686,2389616.364,2437645.568,2523047.389,2553204.728,2573950.086,2674476.461,2756775.368,2816946.657,2828520.927,2859355.057,3007732.834,2747019.256,2802883.174,2812828.558,2834979.117,3160670.346,3241369.045,3279166.09,3282372.243,3140802.522,2652107.951,2414170.104,1643982.185,1502233.798,1359324.001,1319745.066,1298482.858,1181758.54,1131280.554,1130293.583,1132791.87,1105761.795,1107820.568,1145081.139,1133776.912,1129497.345,1197621.955,1187294.903,1211797.485,1069665.731,1136846.74,1183609.367,1237938.116,1181584.578,1121755.027,1140848.068,1152508.186
