Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Kuwait,KWT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,67.69025367,65.69086651,59.51834862,61.72450053,63.49848332,59.81681769,66.34824623,68.59972678,71.93441805,84.95935182,80.47031889,77.93316926,72.02626387,70.53912717,77.97012129,78.34904719,69.49812421,54.50477293,59.1293732,60.11297503,53.67491946,46.18658275,52.54013497,47.56460797,52.40168552,44.93894897,16.90203901,40.47026619,47.77118521,50.85365925,52.35460136,52.28494766,52.85281371,43.86264466,45.93389097,56.47217445,51.30841121,44.61604832,52.0915106,56.91711338,63.9760609,65.54573372,63.4150384,66.75954952,59.43363435,66.67331737,73.19837828,74.7316937,70.86153454,68.50614347,53.76624808,47.63172463,51.19631559,57.49549486,53.29343279,,
Latin America & Caribbean (excluding high income),LAC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,9.761903075,9.619871116,8.734357267,11.44220545,9.719263066,10.10580358,9.867390585,9.762469564,9.73474823,9.933371427,10.10941496,9.785170378,10.64330916,10.82074403,10.72824066,9.937590275,10.79628091,11.64749157,11.29077084,11.74386726,11.82458975,11.46860143,12.22355796,14.98938568,15.93570716,15.41702137,13.6673236,14.06598611,15.71554001,14.84862183,14.19327945,13.34133646,13.2806523,12.1751565,12.271948,13.69152816,13.95136947,14.14197154,14.3810789,16.92298811,17.82844556,17.9820829,20.21374087,21.40953572,22.38360401,21.79520356,21.77646509,20.91294194,20.74939078,18.09240489,18.50172984,19.35524555,19.74529526,19.27035204,18.99644266,20.10083062,20.45312954,20.34041148,22.73247646,23.00975724,23.63684494,26.4199894
Lao PDR,LAO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,2.764227723,4.037559054,3.613744029,6.092436844,13.62861981,12.13067521,11.32876329,12.95372648,17.02575543,21.46161926,24.98694072,23.22038891,22.69874962,23.89222479,36.45587275,35.87584152,30.6620036,27.87315887,28.75251466,23.50043316,24.91212256,28.96373572,38.15507752,33.61431308,33.15408047,30.08306968,35.38402604,40.3431561,37.87672835,38.1731034,40.75454665,33.95225731,33.20942746,,,,,
Lebanon,LBN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.34924561,17.99278605,12.52883571,10.85070516,9.174398857,7.870608735,10.80645488,12.84632,14.53195876,13.76343264,14.06398963,14.17755573,15.604916,16.09864228,16.73658134,35.05490455,36.62353871,35.58965751,37.141517,38.54565444,33.1957017,35.02312287,36.36309723,28.80921288,26.64675475,23.7561645,23.13966773,21.72615589,21.92693319,20.75452116,20.55920536,16.37258687,26.02562913
Liberia,LBR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.67623702,33.83142189,30.58903679,28.24474925,27.03521621,29.17602996,28.65353038,26.78634532,19.36901585,20.22054417,31.55800429,26.54069767,44.76779948,57.31707317,63.75596089,63.71684315,71.83932727,73.4324779,74.11570653,63.23689154,66.27200717,38.1458964,66.86785685,59.88860758,32.238321,22.22737412,14.57788755,27.19725571,39.61350442,42.83511729,,
St. Lucia,LCA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,13.39625178,13.36409277,12.7836687,15.26671858,12.88664073,13.25343755,12.88476429,12.72810287,12.51773734,12.6540272,12.62539713,12.2225989,12.71960949,13.25706488,14.81667327,13.19585307,13.80503374,14.53733494,13.87935365,14.91962251,15.22771222,14.4749657,15.02080751,17.5431716,18.50300903,18.17118661,16.63513934,16.91046658,18.56261727,18.54556884,18.05650128,17.0194051,16.58666224,15.0491522,15.12604758,16.50293923,16.7350795,16.71030851,16.76632635,19.57494266,20.81918128,20.97283484,23.52799442,25.20258814,26.27311377,25.82162907,25.77530759,24.56472036,24.24069744,20.74340388,21.67319006,22.27602121,22.09570378,21.48965078,20.65844387,21.85311604,22.20799544,21.99653807,24.04551729,24.31207294,25.0738145,27.62841892
Least developed countries: UN classification,LDC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.96363899,19.08091187,19.52135665,19.57330601,21.81270272,25.40293681,27.76283087,29.68097075,31.67333913,25.42055094,26.90247808,28.09853438,26.66344648,25.75255948,24.27343166,19.66114799,17.08336742,17.93341878,21.03251701,20.48662558,18.3138945,20.20858254
Low income,LIC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.43455112,20.33990387,20.18942828,18.94577913,19.54984401,18.63323043,18.00015255,18.28906866,18.73687752,19.87893113,22.36513283,22.82828251,23.38975666,24.94292096,25.72618292,22.04483592,24.70325867,24.94792091,22.5468478,21.33871134,19.99858484,16.97147953,15.53274628,16.97168673,22.14969659,20.21454562,20.03296347,23.12749247
Liechtenstein,LIE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.95324989,27.53754368,27.79267364,25.75680754,24.61552213,25.90301831,22.37015713,20.46032976,20.62144257,18.39247542,25.45374707,24.61209964,22.32570342,24.34796783,26.43136595,27.48993491,29.04678343,33.8149257,34.77088949,33.71065341,32.21849775,30.45938474,27.3564562,26.32873085,28.8040014,26.01200924,23.71819874,25.19227543,26.07643863,27.26020382,30.18080451,28.7410869,31.77037408,33.80100688,33.8128838,35.59762913,34.97333778,36.53811808,36.24381868,35.48370472,39.01570089,37.33118848,34.9133302,34.65350283,35.33090273,32.33687299,30.12852709,29.11499969,24.8414871,21.32836624,,,,,,19.89338382,19.82403604,20.22420004,21.44624861,21.82353092,15.26841279,16.85111399
Lower middle income,LMC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,11.88812396,11.89016821,11.64389049,12.39409414,12.72762616,13.96565565,18.07780397,26.25271688,23.14244742,24.25722419,23.93020417,20.20525961,23.74056772,22.53864328,18.2220098,17.45256673,17.52726275,17.43991998,15.55516944,12.28420176,14.822348,15.21154721,17.71203852,18.34184238,20.30168708,20.49472684,20.48150726,21.11742564,22.31022166,21.90511015,22.52829168,22.2733499,22.44312258,25.74083956,24.4436457,24.7239158,25.32694826,27.145969,29.09104397,30.10190163,28.84100419,30.86562423,25.35248804,26.83418689,28.82060299,27.83093347,26.85955635,25.5614994,22.35155024,21.41207201,22.82940501,24.53408089,23.40836799,21.5283156,24.20044726
Low & middle income,LMY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,10.51246193,10.93408124,10.5265854,11.40224645,10.67011922,10.43715658,10.68373051,10.65458177,10.79220102,10.62897729,10.68793903,10.87556584,11.71102352,13.57381929,17.14890761,15.43451964,16.68595404,16.89528065,16.18428748,18.32988018,19.17772649,16.15101834,16.1466479,16.98888086,17.67185467,16.7197684,14.60909056,17.06112267,18.03636707,19.01801014,17.849446,17.82164463,24.79991151,20.50648907,20.51031085,21.45091178,21.13797571,21.74627644,21.5566412,23.34465076,25.79622026,25.05966634,26.63276643,28.00453696,30.14001128,31.15709793,32.03448818,31.11346785,31.40609787,25.8415762,27.18099147,27.70645656,27.17318582,26.17340427,25.3742039,23.57587466,22.34101177,22.97501432,24.07752239,23.23952201,22.12304988,24.54374871
Lesotho,LSO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,11.74089069,12.54901961,14.3812709,14.88095238,15.3638814,15.56122449,10.86419753,12.04819277,12.07564365,13.58234295,12.21995927,12.79707495,16.07717042,14.26872771,13.65853659,14.46654611,17.91277259,11.89767995,17.25625539,22.10397053,21.00565308,19.29133858,,,,,,,,,,,,,,,,,,,,,,,,,,51.80425823,51.99711559,43.9077692,41.13816137,46.93954268,40.98157129,37.20199772,37.06878115,41.61025394,44.32691421,46.02726305,48.86213682,44.58838245,39.71655894,43.30867294
Late-demographic dividend,LTE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,10.01836727,10.00786508,10.49685142,11.72571227,15.12699625,13.63753044,13.9209056,13.75044206,14.52036442,16.63809268,18.29046533,17.41574186,16.06390338,18.00537823,19.48923649,18.77907671,17.82130615,20.07891284,21.59487672,22.31347352,21.83592259,21.09085819,35.74742863,28.08854434,26.5285132,25.52506378,24.37407413,25.05202548,25.56104567,29.23142133,31.77354479,31.63487311,32.97601208,35.67877111,38.19949815,38.97782473,39.51217381,38.14171438,37.18271253,31.04643719,32.2740458,32.51163667,31.93792692,31.09463387,30.50303502,29.41070334,28.07216593,28.37483009,28.80798893,28.12045076,27.65194396,29.84740716
Lithuania,LTU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.16181583,41.9533878,44.97404336,39.12759189,32.41815873,38.59393142,44.09702212,47.40378474,46.22098408,48.77135803,55.12967803,57.03745487,51.64121163,57.62132699,51.78930078,63.94235851,72.88100891,78.22662823,78.66857331,72.27042519,68.77764073,67.58738306,73.59516374,75.20540489,77.32456202,73.2502234,80.49219394
Luxembourg,LUX,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,89.78883217,89.04289905,83.72677405,90.24139635,103.6802727,93.41614859,89.02212569,87.74389541,84.62928135,91.84977691,89.42202785,87.52935142,89.91020576,91.15673947,102.1207796,109.5609926,100.2633709,97.47202797,99.03724784,101.8139585,99.71288364,99.6055989,98.59861489,98.86483307,102.1396386,104.4788257,107.9810981,116.2209518,127.6971265,129.936452,147.6448844,146.2009057,136.3617201,132.8480525,143.7343636,153.8244098,167.7403117,169.5767055,161.4947618,147.925083,162.7098571,169.4891234,171.2117881,176.3833309,182.7825924,191.835449,191.0986337,192.7475035,197.5013375,204.3208177,199.6190009,211.4334322
Latvia,LVA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.562516,40.41531714,39.70082194,39.23644831,35.02837405,36.78486829,38.00074341,36.53957448,36.04647531,38.91233475,42.96984105,39.74524039,38.26159157,39.25750458,42.21403486,53.25837932,59.77989095,61.44375311,60.39517324,61.15472821,60.27538277,59.60708239,61.58943936,61.45894175,59.81407914,59.89934325,63.47047187
"Macao SAR, China",MAC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,110.558133,112.4512238,114.3211526,105.8742542,108.4303983,110.2927109,106.1892083,104.3336247,98.25268817,91.635145,82.0898951,76.15914579,73.56038138,73.98560792,74.0126631,73.93074654,74.16571408,76.19056719,89.26226342,91.22514153,93.26409997,92.86135426,94.77056054,84.38638813,78.54538122,78.88258279,79.69449534,78.50988901,87.4228419,90.33875128,90.77257448,90.65573094,85.6413449,78.50673324,76.64148702,80.44308972,82.52991936,82.52261352,61.52980103,87.9199028
St. Martin (French part),MAF,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.57163466,21.75397217,18.02026579,17.92221374,19.49014908,18.16353887,18.96125309,17.90347691,18.48384174,18.37761784,17.63698117,16.9533203,18.57399871,20.836714,27.55664878,22.47287908,17.91505336,16.8959627,16.37088878,17.01013813,19.33593407,22.67121087,21.60473912,22.75469821,25.6341793,25.5132263,21.88236768,22.48125303,24.99654686,22.5549373,24.55932051,22.31876775,22.17215462,22.0607515,20.93850146,22.67322004,21.83597496,23.92411787,23.40380419,25.15436795,26.78743166,28.20916613,28.91761426,27.503777,28.10759913,30.91915923,32.7553598,34.57168008,35.74235068,28.00317442,32.23301862,34.70003427,34.9295479,32.77764352,30.13298664,29.99585389,30.73459514,32.60646099,33.82843737,34.09305747,30.79565679,32.93164216
Monaco,MCO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.12602406,55.32825516,53.20011551,45.01953659,52.3183764,49.60011381,50.05504282,52.46389652,53.3131902,51.19391234,51.16358494,45.25633686,45.58047352,40.81874861,36.87212252,27.829613,32.54045754,31.13285057,32.09261317,31.1706952,31.89545142,32.30911571,31.09876178,30.13870489,30.56472799,27.14000309,30.61994549
Madagascar,MDG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,10.03018418,14.60474932,13.7550293,12.78044807,13.30279745,13.21170446,17.29471531,17.51425288,17.75033878,18.10926966,19.16033769,14.44466833,14.26297439,14.24785577,15.52616125,15.85951839,15.16374184,16.44499126,17.15103831,14.57538181,10.66534596,8.889827714,8.46237429,8.149204323,10.74977453,9.894803596,9.845295981,14.13963752,13.58430619,15.35615436,12.87027078,15.97244826,14.496154,13.80969254,20.01980217,20.98689761,17.02486156,16.14294254,16.41237559,18.34662007,19.11966845,20.07024942,21.81557441,13.69416282,19.45730646,24.31938611,27.48691378,27.79620714,27.7071994,20.37582984,21.87438052,22.71963868,21.7806921,23.27216608,28.28191197,28.39064613,29.09256944,30.90263088,31.53602365,28.42440124,20.14207488,21.02060604
Maldives,MDV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,153.5433562,166.3635019,159.7969159,132.6306107,77.16645078,71.64488259,68.07510349,78.71508637,75.85530938,79.19365005,85.45299645,76.9300862,78.02659338,67.1285872,77.7358717,,,,,,,,,,,,,,,,,,,,91.2941274,78.35618236,71.97908201,72.30745119,70.11318519,69.4265505,49.42709183,75.29756763
Middle East & North Africa,MEA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.14318004,32.24414519,32.60076694,33.32402864,28.92318328,33.39140731,39.30192656,35.80684822,37.83341199,39.92138321,44.44734246,48.93408685,50.13178982,49.64019386,51.47915011,41.61828417,44.04769732,47.98693182,48.76676849,48.7244888,45.54882901,38.83246401,36.34230408,39.93206051,43.63697093,41.70076037,35.77591861,
Mexico,MEX,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,8.505521472,8.412485876,8.569105263,8.320141509,7.633067729,7.634249084,7.471019737,6.867740964,7.037929155,7.546477833,7.754617117,7.640408163,8.060176991,8.412011577,8.408666667,6.894454545,8.489832239,10.3190914,10.47097133,11.18916232,10.1426201,9.861568427,14.42686588,18.11503475,16.5671429,14.56631489,16.68217993,18.536567,20.09605615,19.1321993,18.70447105,16.43339003,15.25674444,12.28129765,13.38285838,24.14919339,26.00501497,24.33293034,24.59443277,24.63265005,25.40671694,22.66672117,22.55248987,24.36044069,25.84030395,26.23255038,27.32516189,27.52723589,27.70149583,27.15499933,29.69766477,31.03670714,32.26556776,31.30565295,31.87344131,34.52488584,37.04217108,37.65156846,39.25755173,38.82128516,39.47714448,41.05247104
Marshall Islands,MHL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3185561,23.30034819,25.66329075,24.70907397,22.11634593,28.69633065,25.3630398,27.37649368,30.15293173,30.28116002,32.81589594,25.23705519,26.20843633,29.5050111,27.96250296,36.27426048,51.49188394,55.055923,51.41419143,49.84256025,44.41219881,36.69040661,39.29659792,39.84701426,37.18756008,35.51891347,46.57005278
Middle income,MIC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,10.52238914,10.93807108,10.5036965,11.50746001,10.58444387,10.38666899,10.64097154,10.59588092,10.73119116,10.58038707,10.59858032,10.81929852,11.68184778,13.63594259,17.30801704,15.56283427,16.84412359,17.10889132,16.38790401,18.51949748,19.36466823,16.25438043,16.29762853,17.15948806,17.83354394,16.86917688,14.72427345,17.20371314,18.24824395,19.15816552,17.98821217,18.04426884,24.9750201,20.5596787,20.42497108,21.39726424,21.05586075,21.68692457,21.49688875,23.31212669,25.7896291,24.99248134,26.56564029,28.07927114,30.11711714,31.14727685,32.0720751,31.11266783,31.41551927,25.85927759,27.15792152,27.7767626,27.27893944,26.26741022,25.47982699,23.70220837,22.48258033,23.1025139,24.13795651,23.31807939,22.18288948,24.58851303
North Macedonia,MKD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.56785714,21.77572314,51.66390456,44.44503077,36.31168831,31.38393032,21.30484393,23.4909339,23.26672869,23.04185952,32.94684009,29.19890805,26.30084964,27.65636747,30.70416616,34.80760066,37.7914825,44.11661379,43.22446914,32.80554336,39.78975339,47.12421314,45.374253,43.39647453,47.66285529,48.73799991,50.66384216,55.14571934,60.37513732,62.40805679,57.7714759,66.21476445
Mali,MLI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,11.36164061,10.22256998,11.20363207,12.46955562,13.41591101,10.0292728,10.18791935,12.72372531,9.661185014,11.00570802,12.75569507,11.59798482,11.99242118,14.80687435,13.29978495,14.25504314,15.92609488,19.06437243,17.01653806,14.49123888,15.56172645,14.58072076,15.81019386,15.65359181,16.21126857,15.62910335,15.85350477,19.44277535,19.56106766,18.87147761,23.82655929,21.25395252,20.25098892,22.47859046,26.31243707,28.08745381,25.76934039,23.67718471,22.98886934,28.4289451,24.15211115,25.14419,21.71331369,22.83717018,22.72617792,27.85634001,24.94054026,22.55548696,24.04370851,23.44291297,22.21409394,24.5223744,25.70529113,30.65663005,29.5861239
Malta,MLT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,44.18086497,45.51076101,46.5257294,57.89781773,74.64137007,73.69200872,75.41418013,76.92383443,73.55352878,79.3891826,80.93356614,72.53552575,61.59885765,59.805992,62.41845684,64.50003209,64.33491935,69.58023823,70.40500542,72.13422728,75.83362624,77.37196474,81.75957786,84.81218399,85.96184262,126.6704138,114.1001794,110.1649337,109.4226367,111.6860917,120.2474844,108.6452743,113.4025185,107.5215093,103.1280547,103.5791231,123.4018138,129.2437352,148.4950048,147.0237715,150.9463306,160.5868931,163.1190169,155.9734653,149.8120236,154.6180239,157.801368,154.6655165,145.2211501,146.0894511,152.1581166,150.7400571
Myanmar,MMR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.62367325,9.104749643,6.088150612,15.81813348,19.87613946,20.46392121,22.97516723,25.94272972,28.35971336,30.38975072,28.65204712,28.29126129
Middle East & North Africa (excluding high income),MNA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,22.81175348,24.92264429,24.65561801,32.79783345,49.26583365,42.060172,40.78841853,36.93788235,32.16953983,38.74990943,35.84573627,27.20522535,26.34137162,23.14031701,21.09364717,18.71100065,11.41933304,17.6686408,18.22047516,21.34957325,18.49025991,28.44645261,27.31310199,25.84090917,26.69023598,25.11655891,24.81709004,26.37787828,23.63492088,27.5451208,32.07101837,29.33807234,32.39074204,31.92673532,35.58771144,39.12919021,39.51319398,38.75251097,39.43517236,30.50247706,32.00454346,30.52367416,30.01434475,29.75783031,26.36289866,22.1647823,20.61882775,24.75917238,29.94461358,27.21336707,21.0687004,25.20387866
Montenegro,MNE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.81499185,38.42345438,35.35611713,30.6112462,42.02204718,43.54912468,40.56154301,43.00301064,39.51974845,34.33086631,37.04440512,42.34884361,43.67248294,41.34236,40.1437048,42.11807213,40.60065571,41.0551905,42.87500027,43.84664144,25.99668555,42.83435544
Mongolia,MNG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,23.87088358,26.25875747,26.60817108,29.17961256,26.72974898,30.17820861,30.80329714,28.44898842,22.48677567,18.27470168,54.06845984,28.93299325,59.33218994,44.63069351,40.54137213,35.52432564,52.66634508,47.84351451,50.15844062,53.99675147,50.31834099,50.72661598,52.35204953,60.78777492,58.76938379,59.44326508,59.61444843,54.01703592,50.27799933,46.67898258,52.55355505,43.5721512,38.89023748,52.24899869,44.18405024,50.87219405,59.16667927,58.16478228,59.21723318,57.66034973,58.54886395
Northern Mariana Islands,MNP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.04361371,90.23405973,100.661157,95.8529689,83.73737374,66.84434968,51.97018104,39.24528302,41.92740926,43.48422497,50.80428954,52.07253886,52.52403846,52.96703297,71.70731707,69.29487179,50.76804916,42.04737733,,
Mozambique,MOZ,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.072068933,9.211364446,8.25395038,10.56067002,11.44819758,11.78684621,10.69650282,9.937969112,8.858590501,11.19619802,18.44275521,21.28972556,22.43038175,25.69703699,27.09534884,27.18692151,27.43493282,26.51624002,27.11882212,28.44395451,30.09825026,28.8839773,26.74393599,31.28403958,31.07817138,33.54531717,38.57905103,44.87000288,32.26836151,29.58964629,31.384078
Mauritania,MRT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,11.36735871,11.52140396,19.97448235,34.51286462,33.4476296,34.08429037,32.98184357,30.12400624,30.78851038,32.35165175,31.8823343,38.22745995,37.12437735,38.2837833,30.47136939,30.0785687,25.984498,26.44952563,26.30592433,29.18941365,35.7238154,31.75878704,36.25549655,36.13663955,47.48932881,44.51222401,38.91269054,39.84740772,39.50173587,36.17996812,27.54063192,22.37196354,25.3609346,34.69962831,41.48646321,39.16341347,33.39205407,24.45916856,22.56918604,25.51711571,25.53699508,24.7736084,19.12477218,23.26925757,26.75324705,42.36410333,40.5231618,41.60285048,37.2457483,45.73934811,50.1828097,48.26135521,45.54859921,37.38920072,30.19514476,33.92517064,34.50566335,36.5862504,41.57981956,40.66185298,39.45245355
Mauritius,MUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,50.76530612,48.80558618,43.22467242,42.67015707,51.1670691,44.72524243,47.15565032,46.64263888,48.66991643,53.52629679,60.50253807,64.56527124,64.72474985,64.20328184,64.95689655,62.30528898,59.30459751,58.24253937,56.72276003,58.65758769,63.58556981,61.46210553,65.68373842,63.80266457,61.09421485,67.98701949,61.60835003,56.0072568,53.32313145,59.02447636,58.44393593,55.86749787,51.07052144,47.67716859,51.23767279,52.44414738,53.79216527,52.57106974,52.52465961,51.49785241,49.17407623,48.15516611,46.09626695,44.0717583,39.37418078,44.03915368
Malawi,MWI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,53.06853051,48.4713157,46.0421087,45.71837585,44.08208135,44.89502762,42.51272992,40.9649662,43.22707209,47.21875557,45.55752811,40.46314164,36.01265823,41.48373658,48.31131333,45.548988,51.8212569,50.14223871,49.05505992,56.01413062,57.5448338,52.33888185,50.87301714,51.52745443,54.2690132,54.90770621,56.29661703,62.89449343,66.41550287,71.37684947,74.4661197,77.82555283,75.98386005,78.92028758,89.15077688,94.08917037,91.57615121,93.289448,115.7437254,121.3113937,119.8097087,110.4024914,108.3053028,106.9434461,115.3733377,112.8989768,112.1854808,106.1682749,99.49957724,91.41679187,86.93029507,85.25544211,79.29991393,75.62904103,73.79349863,69.44868094,66.77541294,70.01173204,68.55494005,65.2777282,61.59922426,68.83889445
North America,NAC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,6.80982179,6.643614891,6.826236688,8.050658334,9.701652436,9.535041076,9.360748604,9.061111262,9.376590553,10.2673561,11.39519608,11.00923476,9.923305516,9.124199149,9.162931847,8.601232667,8.549309265,9.02567719,10.06307567,10.4264793,10.70872648,11.00691849,11.10310472,11.08889233,11.59707807,12.5280916,12.67328275,13.05087869,12.45893298,12.3994964,12.97759759,11.82748943,11.15617761,11.06565029,11.78907691,12.21380541,12.81306296,13.57504312,14.53082961,12.46972775,13.98885498,15.34161756,15.34595486,15.24597898,15.25484918,14.00019225,13.42990925,13.77178345,13.91719309,13.39423717,11.60146357,12.46239208
Namibia,NAM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,70.38813332,56.39046949,52.35731043,45.04596176,45.36662785,51.61649767,56.52377657,46.46928945,46.25758721,49.86993195,43.56047241,43.99710773,43.01489231,46.60361185,44.10557869,44.688766,45.40465121,42.64598523,41.36994843,41.43037451,40.73615056,41.05594303,46.16890007,43.42944408,39.79794021,40.40857634,45.36683355,49.85520103,53.65343563,51.56317481,48.28195448,45.53978192,40.05833801,37.50198492,39.0170852,35.37084838,35.00946741,33.6208046,35.88256521,36.40088245,33.41677161,31.73737631
New Caledonia,NCL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.48762379,16.90891999,13.71048334,13.11114972,13.59617688,15.56380927,15.3462782,16.4920122,15.70191,18.43391756,22.78088061,18.70879545,18.0560437,20.61227232,21.99368754,21.46719586,23.89312844,27.38472479,18.55423316,15.40065663,20.19947492,20.09082458,17.75853651,15.72309737,18.58618109,18.06916629,19.26548639,21.00866525,,,,
Niger,NER,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,7.100410732,8.121235141,9.283574914,9.311149974,9.26666053,9.484851018,12.45271437,8.429535609,7.977598559,9.357655967,10.77238304,12.36783977,14.21370632,15.51476946,12.27056305,19.24652938,22.26365398,19.64259194,22.53064787,28.54114854,24.5842225,24.15582416,20.9705721,20.82492061,22.90532643,20.68595238,20.00042463,20.80292187,18.29988212,16.599715,15.06863497,12.01796005,11.78166434,10.90926339,13.1410319,14.53805246,15.29592446,13.53788818,13.97005496,12.65565559,14.3397037,13.45581352,11.91880805,13.2742281,14.25856961,14.41141601,13.87044262,13.06653855,13.1805096,14.97785062,16.1844146,15.28955544,16.10057707,16.9790336,15.94586293,14.26836996,12.18333889,13.29437093,11.83526986,11.42173345,10.28550923,10.28391012
